GSM,641,10,208,11003,0,32.4754,0.9658,7009,27,1,1454068387,1735278723,0
GSM,641,10,207,10975,0,32.515,0.7543,9158,24,1,1454068394,1739860730,0
GSM,641,10,207,1951,0,32.5188,0.7949,15379,27,1,1454068394,1739515994,0
GSM,641,10,207,18683,0,32.4932,0.842,5333,22,1,1453883445,1740206834,0
GSM,641,10,207,1957,0,32.5142,0.7556,6335,22,1,1454068393,1739342975,0
GSM,641,10,207,10972,0,32.5211,0.741,10586,22,1,1454068394,1740206814,0
GSM,641,10,207,17641,0,32.5126,0.7207,10340,23,1,1454068394,1740206816,0
GSM,641,10,207,1956,0,32.5264,0.7125,8695,21,1,1454068394,1740206813,0
GSM,641,10,207,10973,0,32.5145,0.7418,10081,27,1,1454068394,1739860689,0
GSM,641,10,207,10133,0,32.5267,0.7087,6384,23,1,1454068395,1740206813,0
GSM,641,10,207,13421,0,32.3987,0.8512,15057,113,1,1453883308,1718426175,0
GSM,641,10,207,10212,0,32.5075,0.7963,7326,26,1,1454068393,1740206816,0
GSM,641,10,207,10211,0,32.5061,0.8033,4452,26,1,1454068394,1740206818,0
GSM,641,10,207,10215,0,32.5038,0.8121,10658,26,1,1454068394,1740206818,0
GSM,641,10,207,551,0,32.5284,0.6649,5947,25,1,1454068395,1739860679,0
GSM,641,10,207,1031,0,32.4877,0.8551,5254,21,1,1454068387,1740206851,0
GSM,641,10,207,10131,0,32.524,0.7348,10584,22,1,1454068394,1740206814,0
GSM,641,10,207,10976,0,32.5234,0.7295,18798,23,1,1454068394,1739270176,0
GSM,641,10,207,10933,0,32.4415,0.8477,5100,36,1,1453883598,1718426165,0
GSM,641,10,207,10132,0,32.5263,0.7078,6195,27,1,1454068398,1739860732,0
GSM,641,10,207,14602,0,32.4759,0.9037,2515,22,1,1454068397,1740206854,0
GSM,641,10,207,17642,0,32.528,0.6621,5644,26,1,1454068397,1740206810,0
GSM,641,10,207,17646,0,32.5182,0.6988,17097,21,1,1454068395,1740206810,0
GSM,641,10,207,18681,0,32.4841,0.8738,10093,23,1,1454068397,1740206853,0
